modelId,rating,ratingDate,review,reviewId
110257,5,06/26/2017,"Love this shoe but .... I love the Ghost shoe.  I have run in them for about 4 years.  They are the only shoe I have run in during that time.   For me they are the perfect combination of comfort, cushion and support while still allowing me to feel the road/ground.  My only issue is the Men's Ghost 10 colors put me to sleep - so drab!  Please, please introduce some brighter colors in the shoe's mid-release so I can ""Run Happy!"".",
110258,5,12/26/2017,"My new favorite running shoe - I'm 6' 245 and really like this shoe over others as it's got plenty of room in the toe box, feels great, is very light and has plenty of cushion.  The Glycerin 15 is a real winner.  I am hoping to start putting these to more use to get down to 225 in 2018!",
110258,5,12/20/2017,Glycerin 15 ,
110258,2,12/19/2017,Not as Good as should be Not as good as I was expecting. Supposed to have increased cushioning but not better than my ghost 9 but does cost more. Disappointed,
110258,4,12/18/2017,I am very happy with my new Brooks I think the shoe should be more cushioning. I ran 25 k and the Hoka do better for the long runs,
110258,2,12/17/2017,Not the same feel as the 14s The 15s aggravate my Plantars Faciatitus.  The Transends seem to be a much better fit for me.  Maybe it's the shoe or my foot has changed.  The 14s didn't seem to bother me.,
110258,5,12/14/2017,The Best ,
110258,1,12/12/2017,"Mixed Emotions I have mixed emotions here.  I have worn Brooks and Glycerins for years starting with 13s, 14s, and this 15.  I love the color for once and the quality is great.  However, I wore these on vacation to Orlando theme parks and my big toes hurt after walking all day.  I called and received new inserts to help but to no avail.  There is virtually no toe support and it is causing a lot of pain.  I went to the podiatrist and had every test run on me to say no issues but likely the shoe.  I returned them today and will seek a new model.  These were the most uncomfortable Glycerins that I have ever worn regrettably.   Any suggestions?",
110258,5,12/09/2017,"What a difference I started running about a month ago.  Then my heel started to hurt about 2 weeks ago, so I stopped.  My heel actually hurt just while walking.  This past Tuesday I went to my chiropractor who took 2 seconds to look at the shoes I was running in and said ""Change your shoes.""  Tuesday afternoon I went and bought the Brooks Glycerin 15.  Wednesday I was running again with no pain.  By today, Saturday, I was up to 40 minutes.  What a difference.",
110258,5,12/08/2017,"Going to my second pair! First time trying Brooks and  I'm very impressed! I'm a 210 lbs guy running 6 to 8 Kms avg per run. This shoes did not gave me any pain at all, the fit is perfect, helping to keep  the motivation for running every day. My only complain is the durability, my first pair last only 400 kms but it was so good than I bought a second pair without hesitation. Now I'm planning to alternate this with a pair of Ghost 10.",
110258,5,11/28/2017,"Great shoes, would buy again ",
110258,5,11/27/2017,"Best shoe ever. I have worn the glycerin 13, 14, and 15. This is my favorite shoe by far and brooks has fixed every issue that I had with the last ones. The shoe is made of a very good material and lasts throughout the miles. I have been running 45 miles a week with these shoes and can't complain. They remain comfortable even on longer runs. After owning these shoes for 3 months I am ready for another pair. I'm definitely going to buy again!!!!",
110258,5,11/27/2017,love the glycerin This is my 3 pair of Glycerins. I love that shoe absorbs so much impact versus my joints. There is a significant change in the shoe length in the 15. I had to go from my normal 10 1/2 to 11 in order to keep my toes my rubbing the front of shoe.,
110258,4,11/26/2017,Great but 14 was better The 15's are good shoes but the 14's were way more cushy and more overall comfortable.,
110258,5,11/24/2017,"Awesome shoe. Love my Glycerins! Love this soft, plush shoe. It's really one of the best shoes I've ever run in. 56 miles on it so far and heading out for some more right now. Thanks, Brooks!",
110258,5,11/21/2017,Unbelievably Cushioned Run I've gone from 50 miles per month to 70+ miles per month since switching to the glycerine 15 from NB (which I was wearing for about 15 years).  No more knee and calf issues.,
110258,5,11/19/2017,3rd pair as good as the first! I was measured nd sized at a running store. Suggested 2 brands. I chose Brooks and will not change.,
110258,5,11/17/2017,Very comfortable shoe to run in and wear all day at work. ,
110258,1,11/13/2017,"Terrible They changed the toe box. It now rubs the tops of my toe nails. There is now way I could run any distance in them. As soon as I run out of my supply of Glycerin 14s, I'll be looking for something other than Glycerins. Hey Brooks, when you've got a good product leave it alone. I've worn Brooks for many years, but maybe not any more.",
110258,5,11/11/2017,"I would buy this product again and again, already have!! ",
110258,5,11/09/2017,Great Product ,
110258,5,11/06/2017,Best running shoe! The option for wider width combined with the great cushion make this shoe my favorite!,
110258,5,11/05/2017,"Excellent high mileage, cushioned, train shoe The Glycerin 15 test shoe is an excellent, cushioned/resilient high mileage train shoe that supports natural neutral foot running transition. It is well balanced, of excellent durability and weight for high mileage training. The traction is excellent on paved surfaces and very good on gravel and dirt roads and off road surfaces. The flexible upper mesh material is an improvement over past Glycerin models. I would highly recommend the shoe for high mileage training.   #ReviewSweeps",
110258,4,11/05/2017,Love the 15 ! Much better comfort and ride than the 14 ! ,
110258,5,11/02/2017,"It changed me!!!! I was not at all into running and slowly when I started putting weight I decided to run. One of the first thing I did was a research on running and it all came down to the shoes. I had 3 choices and when I went to the Dick's store, I just felt very comfortable with glycerin. It's been a year now and I usually don't give reviews. But I took time to write this up for anyome who is starting to run and confused in the market for shoes. You are at the right place. It is little costly, no doubt. But it's worth every single penny. I have recommended this to my friends and most have them purchased this as well.. they are happy just like me.  Rock on Brooks...",
110258,1,11/02/2017,"The 15's not for me. The cushion has worn out after 9 weeks. I'm pretty bummed, I've worn Glycerins for several years and they've never worn out this fast. After even a short 3 mile run my feet, knees and back ache. I'm going to look at another brand.",
110258,5,11/01/2017,My first pair after having three pairs of G14. Provide great ,
110258,5,10/29/2017,Felt great first run Very comfortable with great cushion &support.  Relatively light weight.  Love them!,
110258,5,10/26/2017,"This is one sweet road shoe! I bought the Glycerin 14 and loved it, so when I heard the 15 was more comfortable I had to try them out and I wasn't dissapponted! Just the right amount of cushion for the long runs, while staying fast for a trainer. They do feel a half size small in the length but that could be my crazy feet! #ReviewSweeps",
110258,4,10/24/2017,Solid shoe with great comfort for wider feet like mine. ,
110258,5,10/22/2017,Great Shoe!! Very comfortable shoe!. Perfect shoe to get rid of my achillies/calf problems.,
110258,5,10/18/2017,Second pair of Glycerin These shoes are very comfortable. I walk on a treadmill and also use an AMT elliptical. My feet feel much better since I have started wearing the Glycerin 15.,
110258,5,10/18/2017,Best running and walking shoe on the market bar none!!5stars First pair of Brooks running shoes. The best running shoe I have ever worn. I had Achilles tendinitis and this shoe cured me. 5 stars,
110258,5,10/18/2017,"Brooks Glycerin After 2 pairs of Brooks Glycerin, I can say that they are the best shoes I have ever used.  the cushion in this shoe is the best I have ever felt from a running shoe, and if you want to log more miles while training this is your shoe.  The ventilation in these shoes is really good, and my feet never feel hot after a running. As for the weight I have had no problems with these shoes.  The glycerin are the smoothest shoe I have felt when transitioning from my heal to toe. These shoes held up for over 350 miles and and daily use.  If you are a neutral runner and you wand a shoe with a lot of cushion, this is an amazing shoe.",
110258,1,10/16/2017,I prefer my Asics over these. I've never had such horrible pain in my feet after running in these for over a month I can now barely do a mile without pain. Won't be purchasing ever again.,
110258,5,10/14/2017,Just what I needed for long runs. I needed something for the extra sustained pounding of long runs.   The Glycerin provided the extra comfort for me to keep going.   Worth every penny.,
110258,5,10/13/2017,great fit.  love them ,
110258,5,10/13/2017,"Excellent, comfrotable neutral shoe Wore for a marathon after getting the shoe one week early. Super comfortable, easy to break in, perfect fit.",
110258,5,10/11/2017,Awesome My first pair of Brooks and absolutely love them. Feels like your running on clouds.,
110258,4,10/10/2017,So far so good This is my first pair of brooks running shoes. I had been loyal to another brand but is there running shoe continually had issues I decided to try this year on the recommendation of another runner.  My first long distance run in the shoes seem to go well and my knees have not complained. I am hopeful of these shoes will serve me well for my next marathon.,
110258,4,10/10/2017,So far so good So far I've been happy with the shoe's  ability to  absorb shock.  This is the first time I've actually tried a Brooks shoe. The previous shoe brand I was using kept coming out with progressiveky subpar running shoes so I took a gamble on the recommendation of another runner.  My inaugural run felt good on my knees which is good as I'm starting to train for my next marathon with these shoes.,
110258,5,10/03/2017,Floating on air! My fourth pair of Brooks and by far the best. I walk 6 miles a day and couldn't be more comfortable!,
110258,5,10/03/2017,Just received mine. Perfect fit and very comfortable. Happy I walk 3 to 5 times a week on average. I love the comfort of this shoe. The shoe is also very stylish,
110258,5,10/03/2017,"Most comfortable distance show I've owned I'm currently running 6 days and approximately 45-60 miles a week.  I have used the Glycerin line since the 13, and this is my favorite model so far.  It is a great neutral running show, with the extra cushion I need for my high-milage runs.  I have also used the Ghosts for some of my shorter intra-week runs, but I noticed I started pulling my calf-muscle repeatedly whenever I would run on them for extended periods of time. Since switching exclusively to the Glycerin 15 this problem has gone away.  I only have one, somewhat shallow recommendation for Brooks.  Can you add some decent color ways to your shoe lines?  Functionally your shoes are top of the line, visually not so much.  I actually like some of the Glycerin colors you have this time around (light blue and bright red), but of course for my size (12.5) they are not available.  I usually purchase two pair of shoes and cycle through them during training, but I like them to be in different and decent colors.",
110258,5,10/01/2017,"GREAT!! I'm 6'2 , 255 lb.  Under pronator, 2E, and I use orthotics in my shoes. ... I'm extremely hard on shoe's because of my weight and the trial system I run but this shoe is so comfortable It leave's all the other shoes I've worn behind!  Getting another pair this week just for everyday life. Good job Brooks!",
110258,5,09/30/2017,"Amazing shoe but ugly as all hell This shoe is the best running shoe I've ever owned. I'm on my second pair now but I would just like to say please for the love of god Brooks make your shoes better looking. These are also one of the more ugly pairs of running shoes that I have seen. These feel amazing, are super durable, reasonably light and any one that runs avidly will love them just don't look down at your shoes and don't let anyone else either!!!",
110258,5,09/22/2017,Didn t skip a beat when you made the glycerin 15 The cushioning gets an A+.  The shoe is a bit on the heavy side but I can live with it,
110258,1,09/21/2017,"Disappointed I've owned about 20 pairs of Glycerins.  I was looking forward to the improvements of the 15s.  I usually put on a pair of Glycerins and can do a long run with them right out of the box.  The 15s just don't feel right.  I noticed right away that my toes felt like they were rubbing the end of the shoes.  They were the same size I've always bought and I compared them to my old ones and they were the same length.  Something was changed with the toe box inside the shoe.  These shoes are definitely getting returned. I did not run in them because I had no doubt that I would have had blisters after a coupe miles. I thought I'd run in Glycerins forever, so now I've got to find a new shoe.",
110258,3,09/20/2017,I returned the Glycerin 17 Did not provide enough cushion especially in the front foot area.  My little toe was getting pinched even when I ordered 2E.,
110258,5,09/18/2017,"G15 - Great Running Shoes I originally purchased a size 9 normal width G15 shoe - but sent them back for a size 9.5 with 2E width.  The shoe runs a maybe 1/2 size smaller than other shoes I have worn (even Brooks), and the G15 is more narrow than previous versions of the shoe (like the G12).  That being said - these shoes are great for running when you get the right sizing.",
110258,5,09/14/2017,Light and feel great Been running on this model since the Glycerin 11 - once a professional at a local running store recommended them it made my running experience MUCH better - wouldn't buy any other running shoe,
110258,5,09/12/2017,"Nice well cushioned shoes To start with I tend to be a bit more frugal with my running shoe money.  Usually try to spend about $100 or so for shoes.  And I have also been a long time nike shoe wearer (mostly wearing zoom air pegasus).  But it seems Nikes are starting to get way too narrow for me.  So I am looking for a different brand shoe that is cushioned and fits well on my feet.  Any everything I was reading said that these shoes are very good,  and I would agree.  So far I have only put these through a couple of short runs to date.  But are very comfortable and are cushioned very well.   Once I put these through a couple of longer runs and if things change I will change up the review.  The one suggestion I might give is maybe offer a few more ""adventurous"" type of colors.  Maybe a orange/black or a yellow/black colors to add a different type of character to the shoe.",
110258,5,09/07/2017,Yes Happy that the new edition did not mess up the previous version which happens occassionaly,
110258,3,09/07/2017,"Tread wearing too fast. I went from wearing the ghost 9 which the soles lasted about 235 miles. The Glycerin had same wear as the ghost at less than 100 miles. But, comfort wise it's great.",
110258,5,09/04/2017,"Best Brooks yet Lighter and more support than the previous versions of this shoe.  An absolute pleasure pounding the miles with it.  The bottom wears a little quicker than I like, but the shoe is so nice I'll take it",
110258,5,09/04/2017,"Usain Bolt should have used these shoes in competiton. It is difficult to get a running shoe in my size (14) and width (B) but these shoes fit like a glove, are lightweight, increase my speed,  and are cushioned to the point that my feet do not hurt like they do in other shoes. It is so easy to  make transition in stride and conformation and do so quickly  with the Glycerin 15 in running and powerwalking. They are pricey, but I am glad I made the investment.",
110258,5,09/04/2017,"15 is back to basics I fell in love with Glycerin 13's, and felt like 14 was a step back in quality and fit (didn't last me 200 miles without severe wear). I feel like the 15 is a return to the shoe I loved - fits and feels great, plenty of support and cushion. I like 'em.",
110258,5,09/03/2017,"Quality, right out of the box I ran 18 miles the same day I bought this shoe- no issues. Hoping they hold up well for my future long runs (I don't review shoes often so I am very satisfied with my purchase)",
110258,5,08/31/2017,Best brooks shoe I have owned ,
110258,5,08/25/2017,"Walking on pillows I work as an RN on my feet 12 hours at a time. I was convinced by coworkers to get Danskos for their support during my shift. They made my feet, legs and back ache by the end of the day. These shoes are magic and have saved me countless hours of pain and chiropractor visits. I plan on buying another pair for out of the hospital. Never have I experienced a shoe like this.",
110258,5,08/22/2017,Improved shoe.  Really like the fit ,
110258,3,08/20/2017,"Dang it.. I've worn Glyerin 12, 13 and 14's and loved them all.  Bought the 15's and developed back and hip issues within a couple weeks.  Went to my pedorthist (who I've seen for 17 years and sells Brooks shoes, exclusively) to have my orthotics checked and he told me the shoe has become too soft for me, especially at 5'!0' and 235 pounds.  He showed me how soft the outsole (from the heel to mid foot) has become and how it is already breaking down (horizontal compression lines were 1/2 way up from the sole to the upper at the right heal).  So, I'm staying with the 14s and hope the 16s will have a more firm outsole.",
110258,5,08/20/2017,I would buy Glycerine 16s again I walk 5-10 miles a night at work during a 12 hour shift and my feet don't ever hurt afterwards.,
110258,2,08/19/2017,"Disappointing Model It was a comfortable shoe, but the front part of the sole ridging began tearing off, affecting my run. I thought it might just be the pair, but I bought another and the same thing happened. I have been buying Glycerins for many years without issue. One of the big reasons was the durability. Unfortunately, I will have to look for another shoe.",
110258,5,08/07/2017,I would buy this product again and again I run and I am an rn and I am on my feet all day. These shoes are very cushioned and comfortable and my legs and feet don't hurt at the end of a long shift.,
110258,5,08/06/2017,Love them! Even better than 14s ,
110258,1,08/03/2017,Back pain and wouldn't buy again I have been using the brooks glycerin for almost 6 years now and ever since I got the 15s I got very bad lower back pain. I run 65-75 miles a week and land mid foot strike first time use I had such bad back pain I took a day off running. Tried them again the next day same thing used the 14s for a week no pain. As soon as I tried the 15s again the back pain came back. 19 years old nothing changed but the shoe.,
110258,5,08/03/2017,"The best shoe I've ever owned. I've had a myriad of foot, knee, and hip problems and this is by far the most accommodating shoe I've EVER owned. My PT recommended the Glycerin 13 to me last year and I've been loyal to Brooks and the Glycerin model ever since. The bottom line is that this shoe has improved the quality of my life.",
110258,5,07/29/2017,"Comfy and spacious The most plush, comfy, and spacious Glycerin shoes yet. No break in period and they look great.",
110258,5,07/25/2017,"Great pair of shoes!- I am just trying to get back into running so I needed a shoe that had lots of cushion to support my joints.  I love this show, it feels great and keeps me out running!",
110258,5,07/22/2017,"Incredible I was a big fan of the Glycerin 12, but not so much the Glycerin 13 and 14.  I am extremely pleased with the 15.  The cushioning is amazing, there is plenty of it, but still firm enough.  They felt amazing right out of the box.  I have used the shoes outdoors and on the treadmill, great for either.  I ordered my usual Glycerin size 9.5, but found it felt just a bit too small.  I returned them an ordered another half size up.  I brought the bright blue, and find the other color choices a little boring.  I hope Brooks offers some brighter color choices soon.  This is definitely one of the best shoes I have ever run in, and will likely buy a couple more pairs.",
110258,3,07/18/2017,Runs small Love Brooks shoes and have always bought 10.5. These shoes run small. Didn't realize how small until wearing 3 days in a row on trip.,
110258,5,07/18/2017,"Comfortable and light, great color.  Sized different. The shoes are very comfortable and very light.  The sizing is different.  I always ordered a 10.5 but in this pair, I need an additional half a inch.",
110258,3,07/15/2017,"Sad: I think I'm done with Glycerin I ran in Glycerin for years -- and loved it. It was my favorite shoe. It saw me through many races, tough training, and two marathons. But somewhere along the way (I've forgotten which iteration), it got too narrow and started pinching my big toes. It ultimately became impossible for me to run in them. So I was thrilled when Brooks introduced wide sizes in Glycerin, but alas I was incredibly disappointed to find that the *wide* Glycerin 15 doesn't really feel wide at all. It's still tight, and it still pinches. I should maybe say at this point that I'm not a wide person. I don't wear wide in any shoe: running, soccer, dress, or casual. But there is something in the way that Brooks alone seems to make their shoes that makes them very tight on my feet. Launch suffers from this for me. And Ghost does too, but at least Ghost works in the wide size for me. When I wear Ghost wides, it feels comfortable, and it feels wide. The Glycerin 15 wide really doesn't feel wide at all. And, unfortunately, I can't run in it. I love Brooks, and I'd love to run in their shoes until the end of time, but it bums me out that they seem to want to make really narrow shoes that just aren't a great fit for me.",
110258,2,07/14/2017,"Too Narrow The cushioning in the Glycerin is fantastic. Not too soft, firm but cushioned. However, the forefoot is way too narrow, causing blisters. The Ghosts always fit me perfectly, but don't have quite enough cushion. Really confused as to why Brooks makes the Glycerins so narrow.",
110258,5,07/14/2017,Most Cushion Ever I'm 50 with plantar's fascia.  The amount of cushion and support these running shoes provide allows me to run my 2-3 mile session pain free.,
110258,2,07/13/2017,High ankle padding The additional padding at the ankle was to high and rubbed on my ankle bone so I have returned these shoes.,
110258,5,07/13/2017,Best comfortable shoe on market Although these shoes are made for running. I walk and stand on concrete all day long and the comfort of these shoes are amazing. They are a must buy,
110258,3,07/12/2017,A little to squishy ,
110258,5,07/12/2017,Best running shoe I've owned. Great fit for wide feet. This is the best fitting running shoe I have owned. Finding the right fit can be a challenge with other brands but I was able to find a 2E without issue. I also have a pin in my fifth metatarsal (from injury about 15 years ago) and this is first pair of shoes that don't eventually remind me of that.,
110258,3,07/10/2017,Glycerine 15 Glycerine 15 is about a half size too small.  Great cushion if that's what your after.  A bit too much cushion for me.,
110258,5,07/10/2017,INCREDIBLE I AM ELITE RUNNER AND MARATHONER 19 UNDER MY BELT..I HAVE TRIED EVERY RUNNING SHOES EVERY COMPANY AND HAVE DECIDED THAT THIS IS MY LAST STOP...I LOVE THE FEELING AND COMFORT OF THIS RUNNING SHOES..I STRONGLY RECOMMEND!!,
110258,5,07/09/2017,"Nice shoes I love Brooks Glycerins, my first pair was the Glycerin 11. However, I hope the sole of Glycerin 15 (both the side and bottom) should not be color white. It get easily dirty and the unclean parts are easily seen or noticed.",
110258,3,07/09/2017,The new Glycerin 15's are too small Glycerin is my goto marathon shoe.  My last 6 pairs have all been size 11 with no issues.  With the Glycerin 15 in that same size my toes hit the end of the toe box on the outer side.  The tips of my toes are blistered and I will be returning these shoes going back to the 14's.  Really disappointed.,
110258,3,07/09/2017,like the color ,
110258,5,07/09/2017,"Comfortable Shoe.  Would buy it again, and again, and again, Very comfortable Running Shoe.  It's difficult to find a shoe that is comfortable.  Will be loading up on this model.",
110258,5,07/08/2017,"Definite improvement over the 14 These are a definite improvement over the 14's. The cushioning has gone to another level. The ride is more cushioned and also more responsive. There's a bounce to the ride that I like. As usual, the upper is extremely plush and feels great on your feet. I had to go up a half size to keep my toes from hitting the front of the shoe when running down hill, but other than that it's all good!",
110258,5,07/06/2017,"I had my doubts, but now! In the past I had my doubts regarding Brooks running shoes, I didn't like how they felt on my feet and I felt that the quality was suspect. I have tried almost every brand out there over the 20 years,  hands down the comfort of Brooks can't be surpassed!",
110258,2,07/05/2017,Too many changes The toe box is too snug with lack of cushioning under the ball of the foot and too much behind the heal.,
110258,3,07/04/2017,Great feel.. ,
110258,5,07/04/2017,I would and have bought this product again and again. ,
110258,5,07/03/2017,"Great The Glycerin 15 is a great shoe.   They are very comfortable to work in all day on concrete floors.    Very,  very satisfied with the new Glycerin.",
110258,5,07/03/2017,"Brooks Glycerin 15 I have worn the Asics Nimbus for years, but I believe this shoe provides more cushioning and with less weight.  I may have found my new favorite running shoe!",
110258,5,07/01/2017,Love the glycerin shoe the best running shoe i found.5 pairs ,
110258,5,06/29/2017,Great shoe I've had the 14's and loved them but the 15's are a great upgrade. Better fit and cushioning than the 14's. Very happy with them.,
110258,3,06/29/2017,"FINALLY - One Good Color I have been slightly injured the past few weeks so I have not been able to start using the shoe yet for running. For walking it feels great, just as I would expect the Glycerin upgrade to be. I'm just disappointed with Brooks designers when it comes to color choices. I've voiced my opinion on this before, but one person cannot make the directional change on this topic. They finally gave men a nice bright blue color and a solid red color. That's nice, but the other colors are just drab. I understand they need to be somewhat subdued for others, but it would be fantastic if you provided some greens, yellows, and PURPLES!!!!  For the price we are paying for shoes, we should get better selection of color options. I'd wait an extra few weeks to have those options created so that you don't have to pre-spend inventory dollars. Perhaps let us design our own for an extra $10 like Nike ID. JUST A THOUGHT.",
110258,5,06/29/2017,Excellent shoe. ,
110258,2,06/28/2017,"Not worth it For the extra cost of the Glycerin 15 - it is not worth it.  The padding feels no different and, for the first time ever after lots of different brands, I got blisters on my left heal Sunday after breaking the show in slowly.  Like my Adrenaline much better",
110258,5,06/27/2017,GLYCERIN 15 This was a Father's day gift. My husband  noticed the improvements on the 15. It's like running on pillows.,
110258,5,06/22/2017,"Amazing These are my first pair of Brooks and I will be brand loyal from this day forward.  Just from the initial trying of the shoe on, I literally said ""wow"" out loud.  Comfortable is an understatement.  There is so much cushioning and support it really is like a cloud for your feet.  I just finished a 7 mile break in run and my normal minimal shin and foot pain is gone.  I remember thinking during my run, I could go for days in these shoes.  I must say thank you Brooks!  I did a lot of research before buying and now I understand what a real running shoe is like.  You have a customer for life.",
110258,5,06/22/2017,AMAZING I AM ELITE RUNNER AND MARATHONER..I HAD TRIED EVERY RUNNING SHOES OUT THERE AND BY FAR THIS BRAND IT'S MY FAVORITE I OWN 4- PAIRS OF RUNNING SHOES (TRANSCEND 4) ( ADRENALINE GTS 16) ( BEAST 16 LE) AND THE NEW ( GLYCERIN 15)..AM IMPRESSED BY THE RETURN POLICY..ALL I HAVE TO SAY THIS IS MY LAST STOP..LOVE THIS COMPANY,
110258,5,06/20/2017,The best shoes I've ever put on my feet... No need to break these shoes in ...they are broken in as soon as you put your feet in them..the stretchy yet supportive shell feels fantastic on a long run...I would recommend the shoes to anyone...Thank you Brooks you've out done yourself this time..,
110258,5,06/19/2017,"Comfortable Quality shoe I wanted to make sure I ran in these a couple times before I gave a review.  I had the Adrenaline 117's, but had to return them as something with the left shoe didn't feel right.  Caused a little pain in the midfoot.  I got these after trying them on in the store.  These shoes fit like a glove.  I am 6'3"", 255 lbs.  I really love the cushioning of this shoe.  They're so comfortable.  I don't usually ever have pain after running, maybe a little stiffness, but after running in these I felt great.  Thinking about going for a second run today as I sit here typing.  Glycerin is definitely one shoe that justifies the price tag.",
110258,5,06/14/2017,The best running shoes I have owned I run on trails as well as treadmills and these shoes are by far the best I have tried. I have owned Brooks Ghost 9 and countless Nike products and I will never go back to Nike.,
110258,5,06/11/2017,Incerdible support I've had several pairs of Brooks running shoes and these are by far the best and most supportive shoes they've come out with yet. So glad they caught with other brands as far as the looks too. Overall an amazing shoe choice for someone that's active and has achilles heal issues.,
110259,5,10/14/2017,Love them. Second pair! ,
110259,2,10/03/2017,"Not as Good as They Used to be I bought these shoes a couple years ago and LOVED them.  I should have stocked up on them then.  I am a female, but like the feel of these men's shoes better.  This newer addition  doesn't fit the same.  The bottoms of my feet get sore and tired when wearing them.  The previous generation of this shoe was perfect for my feet so I had very high expectations.",
110259,5,10/01/2017,Very Nice! These shoes have an amazing amount of cushion for the weight of the shoe! They also have very good traction which is great for the rocky muddy trails around me. The box said they are a D width which is a little wider than average but it fit my foot very well.,
110259,5,09/14/2017,"Excellent Got these about 2 months ago, and have loved them.  I've mostly been using Nike's Flex Run series last few years, sometimes alternating with Brooks PureFlows -- i.e., somewhat minimal shoes that allow a relatively natural gait.  I was looking into trail shoes with more of a sole on them to account for some of the trails I'm running right now.  These PureGrits have been great -- no rocks busting my feet up but still has a minimal feel that lets my feet glide along.  They've been ok in puddles / light rain, but haven't really taken them out in a storm yet (I know they aren't waterproof).Overall fit was great.  (My feet are on the narrow side).More than anything, though, was the piece of mind ordering with their guarantee.  Hooray!Thanks, Brooks!",
110259,5,08/26/2017,"Have run this shoe for three years. Run 20 miles a week, all trails.  I crushed my foot more that 10 years ago, it's full of pins and commonly painful. The sole of the shoe is great - if you stomp on a rock you'll feel it, but won't be sharp.  I've owned 3-4 generations of this shoe.  The previous one was a bit of a disappointment.  The tongue of the previous shoe was narrow, rigid and hard to get on without creating pressure points.  In this shoe they've gone back to making the tongue integral to a lycra structure in the shoe that wraps your foot infront of the ankle.  I find that extraordinarily comfortable.  Between that and the zero drop, there's no other shoe like it.  So they've got me hooked, I keep coming back... about every 6 months.",
110259,5,08/21/2017,good Good feel of the road and adequate cushioning. Felt a little tight in the front heightwise  but felt alright after loosening the laces.,
110259,5,08/14/2017,Excellent trail specific shoe This was my first trail specific shoe in a while and I love it. Will certainly buy again when the time comes,
110259,4,08/10/2017,Fit small I have been an avid Brooks shoe consumer for the last 5 years.  This is the first shoe that didn't fit true to size as it ran about a half size too small.  I love the design but had to return this pair upon receiving it.,
110259,5,07/09/2017,"Brooks Nails New PureGrit The all new PureGrit from Brooks is something special. This is a great option for neutral runners who are looking for a more minimal feel on the trails, without having to run with minimal happiness. Everything on this shoe is an improvement from the PureGrit 5. The upper features a more flexible mesh that will adhere to almost any foot shape while still feeling sturdy out on the trails. The shoe also includes a pocket on the tongue where laces can be stored, which conveniently keeps laces tied and out of the way.The Brooks DNA midsole on the PureGrit is nothing soft(if you're looking for a more cushioned option, check out the Cascadia or Caldera), but enough to keep you going and feeling energized. Transition in this shoe is extremely smooth and feels great throughout the entire gait cycle.And for all you wide footed people out there, this shoe has a spacious amount of forefoot room to keep your toenails on and your feet from falling asleep. Overall, I am very pleased with my PureGrit 6 shoes, and applaud Brooks for making such a great improvement on these shoes!",
110259,5,07/03/2017,"Best trail shoe ever Best trail shoe ever owned- have run in numerous brands- this shoe has the best feel for the trail, and  the most comfortable",
110260,2,12/14/2017,Not my best running shoe Shoe is quite stylish however if you plan on standing for long periods of time they wouldnt last too long before feeling uncomfortable. Their is not cushioning to keep your feet comfy. If you plan on running they are rather heavy and make my feets landing not as soft.,
110260,5,12/14/2017,Hands down the best shoe This shoe is the most comfortable shoe I've ever worn. It's impossible for me to go to another brand or style now that I've had these. I'm very flat footed and my feet used to hurt tremendously but these shoes help me in so many ways. It feels like you are walking on clouds.,
110260,5,11/29/2017,Most comfortable run ever ,
110260,5,11/07/2017,Love these shoes I use these shoes casually mostly but sometimes to run in.  They are very comfortable.,
110260,5,11/05/2017,It's great ,
110260,5,10/27/2017,Love these shoes!!! ,
110260,5,10/15/2017,Perfect fit. Great price. Comfy comfy. ,
110260,5,10/12/2017,"extremely comfortable fit, good cushioning I use these shoes strictly for running, about 3 times weekly for 5.5 mile route.",
110260,4,10/10/2017,"Great kick around shoes I use this shoe as a kickaround shoe during the day and haven't actually run in it. It's a great shoe to wear around, very comfortable and stylish #reviewsweeps",
110260,5,10/09/2017,More than happy I use these to run and cross train. Very impressed with the quality and stability these provide while I get my workouts in.,
110260,5,09/22/2017,Great look and feel ,
110260,2,09/17/2017,"Definitely NOT my favorite! I bought these for everyday use. They are not the most comfortable shoes. I wear men's shoes because I have wide feet, & the were too narrow for me. I can only wear these for small amounts of time. Really disappointed.",
110260,4,09/13/2017,Bought these shoes for my shoes ..he loves them! ,
110260,5,09/10/2017,Love my Brooks! These shoes look great and are comfortable as all get out!  Very happy with this pair and look forward to purchasing more in this style.  Hopefully more color options are introduced to this style.,
110260,5,08/28/2017,Perfect! ,
110260,5,08/25/2017,"Smooth Ride! I utilize these running shoes, three to five times, weekly and the ride is smooth!",
110260,5,08/24/2017,I would definetely buy more of these shoes. I have very bad feet issues and these are the only shoes I have been able to find that are comfortable on my feet. My foot doctor recommended them.,
110260,5,08/23/2017,"Incredibly versatile shoe! The shoe fits securely on foot, has an incredible ride under foot, and has an awesome aesthetically pleasing look. Great new shoe Brooks!",
110260,5,08/16/2017,"so far so good (35 miles) They feel pretty good so far. Somewhere between the Ghost and Launch. The Ghost has been my go-to for 5 years, but sometimes it feels too much shoe and I have also liked the Launch for shorter distances. So far I have used the Revel for runs between 4 and 14 miles and seems to hold well both in speed and comfort.",
